,location,title,company,salary,summary,rating
10575,"Bengaluru, Karnataka",Product Manager ( Blockchain ),Golden Opportunities,NA,"Product Manager Candidate Specification Should have minimum 6+ Years of work experience as a product manager Good knowledge on Blockchain, Crypto Should have…",NA
10576,"Ahmedabad, Gujarat",newSecurity Architect_Eco,IBM,NA,"Introduction Software Developers at IBM are the backbone of our strategic initiatives to design, code, test, and provide industry-leading solutions that make…",3.9
10577,"Indore, Madhya Pradesh",newExperienced Software Developer,Codes For Tomorrow,"₹15,000 - ₹35,000 a month","- Good Communication Skills, Flexible Attitude, Adaptability - Sound Knowledge of C, C++, and Data structure. - Blockchain basics are an additional advantage. …",NA
10578,"Bengaluru, Karnataka",newCloud Software Engineer,IBM,NA,"Introduction Software Developers at IBM are the backbone of our strategic initiatives to design, code, test, and provide industry-leading solutions that make…",3.9
10579,"Mumbai, Maharashtra",Full Stack Developer,Law Blocks,"₹2,50,000 - ₹3,60,000 a year","*About company * Law blocks is legal tech community, which creates smart legal contract using blockchain technology and resolves disputes by mediation and…",NA
10580,"Bengaluru, Karnataka",newEngineer-React Native,Nu10,NA,Job Type: Full Time Job Location: BangaloreWork from home About Nu10 Nu10 is a US-headquartered leading tech development and solutions company creating…,NA
10581,"Bengaluru, Karnataka",Infometry – Manager – Business Developer,4-10 yrs,NA,"Job Description : Position: BDM Location: Bangalore Responsibilities : – Lead sales efforts for the acquisition of select Fortune 100 accounts, through…",NA
10582,"Bengaluru, Karnataka",newApplication Architect: Application Automation,IBM,NA,"Introduction As an IBM Application Architect, you directly help clients transform their business and solve complex problems. You will define the scope and…",3.9
10583,"Bengaluru, Karnataka",Contact Center Lead,IBM,NA,Introduction We help transform the service process – and are looking for Customer Care Analytics Consultant with deep customer service analytics skills to…,3.9
10584,"Pune, Maharashtra",SSE / LEAD - BLOCKCHAIN - Pune - C2H - 4+ yrs,GSN Consultancy,NA,Sign Up for Job Alerts Fresher/Intern Registration Powered…,NA
10585,"Ahmedabad, Gujarat",Advisory Software Test Engineer,IBM,NA,"Introduction Software Developers at IBM are the backbone of our strategic initiatives to design, code, test, and provide industry-leading solutions that make…",3.9
10586,"Pune, Maharashtra+1 location",Package Consultant: SAP FIN FSCM,IBM,NA,"Introduction As a Package Consultant at IBM, get ready to tackle numerous mission-critical company directives. Our team takes on the challenge of designing,…",3.9
10587,"Hyderabad, Telangana",SFDC- Snap logic Developer-G3560,Nisum,NA,"Location: Hyderabad, India Team: Enterprise Application Services Work Type: Full Time Nisum is a leading global digital commerce firm headquartered in…",3.9
10588,"Chennai, Tamil Nadu",IT Client Service Manager,IBM,NA,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets…",3.9
10589,"Pune, Maharashtra+3 locations",Application Developer: Process Management (BPM),IBM,NA,"Introduction As an Application Developer, you will lead IBM into the future by translating system requirements into the design and development of customized…",3.9
10590,"Gurgaon, Haryana",newHead - Talent Acquisition,Shipsy,NA,"Company Description Shipsy is a Global SaaS company focused on the Logistics tech space. Logistics is a multi trillion dollar industry, but still largely run…",NA
10591,"Hyderabad, Telangana+3 locations",Package Specialist: SAP SCM SD,IBM,NA,"Introduction As an Application Package Specialist, you'll help clients in the selection, implementation, and production support of application packaged…",3.9
10592,"Mumbai, Maharashtra",Turbonomic NPM Sales,IBM,NA,"Introduction At IBM, work is more than a job - it's a calling: To build. To design. To code. To consult. To think along with clients and sell. To make markets…",3.9
10593,"Ahmedabad, Gujarat",Senior Technical Writer,Infostretch Corporation,NA,"Position Details: Job Location: Ahmedabad/Pune Education: UG: Any graduate – IT background or Post-graduate – MBA, MCA, M. Tech, or equivalent Experience: 10+…",3.0
10594,"Chandigarh, Chandigarh",Full Stack Developer,Chaincode Consulting LLP,NA,"*Roles & Responsibilities* As a Reactjs Developer, you will translate the business requirement into decentralized applications to solve critical business…",NA
10595,"Chennai, Tamil Nadu+3 locations",Application Developer: System i,IBM,NA,"Introduction As an Application Developer, you will lead IBM into the future by translating system requirements into the design and development of customized…",3.9
10596,"Hyderabad, Telangana",Customer Success Specialist,[x]cube LABS,NA,Job Description: What is Upshot.ai? Upshot.ai is the most powerful digital customer engagement platform in the SaaS market right now. It can integrate with…,NA
10597,"Remote in Hyderabad, Telangana",Oracle SOA Developer,enormous it services,"₹12,00,000 a year",Customer is looking for multiple Integration Architects who can help design the integrations among below applications (SaaS and in OCI) using SOA suite/OSB/ESB…,NA
10598,"Jaipur, Rajasthan",Java Developer,Decipher Zone Softwares,NA,Why you should join us? There are ample of reasons to enact this professional experience Employee Priority Employee’s happiness is our priority since you are…,NA
10898,"Mumbai, Maharashtra",Brand technical specialist- myInvenio,IBM,NA,"
At IBM, we pride ourselves on being an early adopter of artificial intelligence, quantum computing and blockchain.
What will I be doing?
",3.9
11049,Remote,DevOps Engineer,Fantail Technologies Pvt. Ltd.,"₹4,00,000 - ₹5,50,000 a yearFull-timeFlexible shift","
Practice all standard activities of Dev Ops - design and deploy systems, automation, CI/CD, Security, monitoring etc.
Total work: 1 year (Preferred).
",NA
11050,"Bengaluru, Karnataka",AWS DevOps engineer,Infosys Limited,NA,"
A day in the life of an Infoscion • As part of the Infosys delivery team, your primary role would be to ensure effective Design, Development, Validation and…
",3.9
11051,"Chennai, Tamil Nadu",newDevOps Engineer,Weetech infomedia Pvt Ltd,"₹5,00,000 - ₹7,20,000 a yearFull-timeRotational shift","
Diagnose and troubleshoot server-level issues efficiently and effectively.
Perform performance tuning, capacity planning, incident response, and monitoring.
",NA
11052,"Remote in Chennai, Tamil Nadu",newDevOps Engineer,Grapigz Full Stack Development Agency,"₹40,000 - ₹80,000 a monthFull-timeMorning shift +1","
Must have 3 years+ experience in Devops.
You already have a sound understanding of DevOps processes.
Good exposure to Cloud- either of AWS, GCP or Azure.
",NA
11053,+5 locationsRemote,Systems Engineer - DevOps/Infrastructure,Numerator,Full-time,"
Here at Numerator, we've made all corporate roles have maximum flexibility between office and remote work, except for rare situations when the role requires…
",3.6
11054,Remote,newDevops engineer,snapblocs,Full-time,"
Snapblocs radically reduces the time, skills and effort required to design, build and deploy advanced enterprise data engineering solutions.
",NA
11055,"Temporarily Remote in Pune, Maharashtra",DevOps Engineer,"Conference Technologies, Inc.","₹5,08,000 a yearFull-timeNight shift +2","
This is a work from home contract position and the work hours will be US based normal working hours of 8am-5pm Central Time Zone.
Attention to detail is a must.
",NA
11056,"Noida, Uttar Pradesh",Jr. Devops Engineer,Compunnel Inc.,"₹5,00,000 a yearFull-timeFlexible shift +1","
Knowledge of Infrastructure as a code (IAC) with at least AWS, Azure or GCP provider.
Knowledge of any scripting language.
Any OS (Linux or Windows).
",3.7
11057,"Bengaluru, Karnataka",newDevOps Engineer,ADCI - Karnataka,Full-time,"
1+ year of development or technical support experience.
Experience troubleshooting and debugging technical systems.
Participate in entry level interviewing.
",3.5
11058,"Hyderabad, Telangana",newDevOps Engineer,Wipro Limited,Full-time,"
Build and engineer the DevOps tool as per the customizationsuggested by the client.
Align and focus on continuous integration (CI) andcontinuous deployment (CD)…
",3.8
11059,"Hyderabad, Telangana",newSenior Engineer-DevOps,ZF,NA,"
Scaling up on-prem software solutions and migrating to Public Cloud;
Optimization and automation of operations;
Monitoring and ensuring minimal downtimes;
",3.9
11060,"Remote in Chennai, Tamil Nadu",newDevOps Engineer - GCP,magnazeal HR Solutions,"₹6,00,000 - ₹16,12,001 a yearFull-timeDay shift","
Deploying and maintaining cloud-native, microservices, APIs, Containers, etc.
Prepare the DevOps tooling infrastructure for POC purpose to test different cloud…
",NA
11061,India,Jr. DevOps Engineer,Syngenta,Full-time,"
Basic understanding of any public cloud.
Scripting: Basic understanding of any scripting language.
",4.1
11062,"Thiruvananthapuram, Kerala",newDevOps Engineer,Genpro Research,Full-time,"
With an intuitive workflow and AI assisted writing, Voody is designed to support a variety of scientific documentation use cases.
",NA
11063,"Bengaluru, Karnataka",newDevOps Engineer,Webyops Inc,"₹4,00,000 - ₹12,00,000 a yearFull-timeUS shift","
We are looking for a DevOps Engineer who has 5-6 yrs of experience to help us build functional systems that improve customer experience.
",NA
11064,"Bengaluru, Karnataka",newSoftware Engineer - DevOps,Shell,Full-time,"
Works within standard procedures and work instructions, and under close guidance of more experienced colleagues.
",3.9
11065,"Temporarily Remote in Mumbai, Maharashtra",newDevOps Engineer,Tamasha.live,"₹5,00,000 - ₹16,00,000 a yearFull-timeFlexible shift +1","
Work is fun all the time.
Flexible working hours ensures work life balance.
Best competitive salary and ESOP policy.
Knowledge of Java/JVM based languages.
",NA
11066,"Bengaluru, Karnataka",newDevOps / Cloud Engineer:,Pingala Software Pvt Ltd,"₹18,00,000 a yearFull-timeFlexible shift +1","
The candidate must be having a total of 6 to 10 years of experience for the position of DevOps / Cloud Engineer will be responsible for designing and…
",NA
11067,"Chennai, Tamil Nadu",newSenior Engineer - DevOps,Siemens Technology and Services Private Limited,Full-time,"
You will be responsible to define, implement and maintain the CI/ CD pipelines for various projects.
You should be able to deploy and maintain production…
",4.0
11068,"Chennai, Tamil Nadu",newDevOps Engineer 4-2,Comcast,NA,"
Responsible for participating as an technical expert in project teams, troubleshooting operational issues, providing technical solutions to operational problems…
",3.7
11069,"Bengaluru, Karnataka",newDevOps Engineer,Headrun Technologies,"₹3,60,000 - ₹5,00,000 a yearFull-timeDay shift","
Understanding customer requirements and project KPIs.
Implementing various development, testing, automation tools, and IT infrastructure Defining and setting…
",3.3
11070,"Thiruvananthapuram, Kerala",newDevOps Engineer,Softnotions Technologies Pvt Ltd,"₹5,91,007 - ₹19,00,228 a yearFull-timeDay shift","
Deep experience in root cause analysis and fixing issues with production systems.
Manage Linux VM on cloud.
DevOps & CI/CD build management.
",NA
